"dist","sachet_usage_2010","sachet_usage_2013","sachet_usage_2017","HH_DENSITY_2010","HH_DENSITY_2013","HH_DENSITY_2017"
716,0.002776492364646,0.0330736011905791,0.0636776425423464,2.34192220718949,43.7868079808402,40.9275167631173
717,0.00215362526920316,0.0338091265332259,0.0233876008128649,1.00442317488798,14.5396420238353,12.0502707554274
718,0.0541072306935563,0.0392607050224349,0.0770487453202759,0.774040273747806,11.1431872328846,6.05685188253805
719,0.00364132908511607,0.0283881150323394,0.403567844004413,0.2865591849097,4.47166768721782,2.02982729733186
720,0.0150309460654288,0.393942743865389,0.12294925067603,0.701752488356667,9.88652894510868,15.5009243844717
721,0.014993481095176,0.0349335422697133,0.0411699769711887,1.01370510005462,9.59343318374429,12.3551024815996
722,0.0317708333333333,0.184590356270929,0.319698845526262,0.392719571491954,5.57623588422367,9.08694700935915
801,0.0393313667649951,0,0.11983217189042,0.165451984964718,0.603192924402424,1.34922367162278
802,0.00066577896138482,0,0.126356511402468,0.355535960619111,2.58567104583433,3.34699137107644
803,0.00271739130434783,0,0.133457163646895,0.115454910216824,1.24536559436255,1.51773140618416
804,0.00698080279232112,0.102305436875837,0.122541287778267,0.151600568694948,2.96173869980056,1.85551379865952
805,0.0080042689434365,0.110231285008889,0.0163381670189196,0.22440940531753,1.96155600097981,2.24662754745684
806,0.00488698839340257,0.0376276908832451,0,1.44201802756727,13.9755854951521,15.6409318359401
807,0,0,0,0.63916223376085,4.87682206573291,6.25674351753344
808,0.0035799522673031,0,0.0105426049448875,0.739871972459894,9.13283284087666,11.2824730420497
809,0.0029585798816568,0,0,0.617004082963466,8.46195199182986,2.88962995743357
810,0.000931098696461825,0,0.146896062577136,0.515305622466574,10.7591191215372,8.07739994367438
811,0.00153426525741562,0.00898225528280901,0.179103193413536,6.91494387175414,119.311424105813,65.6809206619771
812,0.0032626427406199,0.00839800360204616,0.0273819078137304,0.429202100767432,20.0214052606053,8.42104805304671
813,0.00274348422496571,0,0,0.720032840472543,20.3404426123435,9.48973772926229
814,0.00130890052356021,0,0,0.244559979402097,4.17434389361457,7.41991577346645
815,0.00268817204301075,0,0,0.416560006416306,9.41634570667179,9.94332929979341
816,0.00556792873051225,0,0,0.51086083078242,4.39705391493678,4.72273114446057
817,0,0,0,0.513283246386834,3.64239793885788,4.71386898164164
818,0,0,0.0130601387910511,1.39225749091806,9.95308544720944,14.3919102352483
819,0.000717875089734386,0.0320235975891269,0.0124522826133705,0.814842982964393,14.5612707139251,13.9044946611353
820,0.00203562340966921,0,0,0.411419827118861,6.17376162433217,4.50102691404314
901,0.000589275191514437,0.0239531026188139,0,0.824268579169606,6.89180672798411,5.82852990759796
902,0.00234558248631744,0.00825159658908438,0.0400629011037978,1.34069536479117,35.7905086977459,21.3645860056663
903,0.00403225806451613,0,0.0404173023477941,2.5682282215293,18.2161621494406,21.8957244257371
904,0.00595681310498883,0.0448918194491875,0.0634285837653877,6.74960052719837,90.1793920184978,66.1273223944997
905,0.00691881918819188,0,0.164683684665422,2.005553176298,14.6469366782747,17.2377511078881
906,0.00327011118378025,0,0,3.62090530153603,39.991733552604,39.7142111016501
907,0.0019893899204244,0,0,1.42227527248054,14.2733665332249,16.334566444213
908,0.00228180262407302,0,0.0069253564304106,1.65145587585451,31.9041090814784,23.0098612038668
909,0.00409062303335431,0.0038214186923404,0.040733253370857,3.56831574684232,67.6367571581167,35.8433723375357
1001,0.00426257459505541,0,0.0387514041369761,0.775015754060531,7.49662463784866,11.4419368294148
1002,0.0408055113937467,0.227958284335878,0.109459376855643,3.25703033135985,34.4859829208875,44.3229206949534
1003,0,0.00963228136787289,0,0.249324104606917,1.9933082364714,2.95334238282237
1004,0.00346820809248555,0,0.0679230694957829,0.171913797615384,2.88028424011438,3.64444409739717
1005,0.00264900662251656,0.0351705028093546,0.007928764233505,0.587850610704134,6.48165411962768,5.23366485358764
1006,0,0.00564663901525175,0.00545949284995999,1.15457288786215,12.4166159732653,12.8776518693429
1007,0,0,0,0.367123152368865,5.98712281401698,7.15156410855985
1008,0.00267379679144385,0,0,0.971365669245761,14.4005852558609,15.4542836110483
1009,0.00120554550934298,0.00757283649732737,0.014693392410691,1.8458569927228,32.5019967997657,15.9879329493562
